Day,Transaction,Item
Sat,8350,Bread
Sat,8350,Toast
Sat,8351,Coffee
Sat,8352,Tea
Sat,8352,NONE
Sat,8353,Coffee
Sat,8353,Tiffin
Sat,8353,Scone
Sat,8353,Bread
Sat,8354,Coffee
Sat,8354,Brownie
Sat,8355,Jam
Sat,8356,Mineral water
Sat,8356,Scone
Sat,8357,Mineral water
Sat,8358,Coffee
Sat,8358,Hot chocolate
Sat,8358,Bread
Sat,8358,Scone
Sat,8359,Bread
Sat,8360,Coffee
Sat,8360,Salad
Sat,8360,Sandwich
Sat,8361,Bread
Sat,8362,Coffee
Sat,8363,Coffee
Sat,8363,Scone
Sat,8363,Tiffin
Sat,8364,Coffee
Sat,8364,NONE
Sat,8365,NONE
Sat,8365,Tea
Sat,8365,Coffee
Sat,8366,Soup
Sat,8366,Mineral water
Sat,8366,Brownie
Sat,8367,NONE
Sat,8367,Mineral water
Sat,8368,Bread
Sat,8368,Scone
Sat,8368,Cookies
Sat,8368,Soup
Sat,8369,Spanish Brunch
Sat,8369,The Nomad
Sat,8369,Coffee
Sat,8370,Bread
Sat,8371,Sandwich
Sat,8371,NONE
Sat,8371,Coffee
Sat,8371,Tiffin
Sat,8371,Cake
Sat,8372,Coffee
Sat,8372,Cookies
Sat,8373,Tiffin
Sat,8374,Sandwich
Sat,8374,Salad
Sat,8374,Bread
Sat,8374,Juice
Sat,8375,Sandwich
Sat,8375,Tea
Sat,8375,Cake
Sat,8375,Coffee
Sat,8376,Bread
Sat,8377,Bread
Sat,8377,Jam
Sat,8378,Bread
Sat,8378,The Nomad
Sat,8378,Jam
Sat,8379,Bread
Sat,8380,Coffee
Sat,8380,Hot chocolate
Sat,8380,Brownie
Sat,8380,Bread
Sat,8381,Bread
Sat,8382,Coffee
Sat,8382,Tea
Sat,8382,Spanish Brunch
Sat,8383,Fudge
Sat,8383,Baguette
Sat,8384,Sandwich
Sat,8385,Bread
Sat,8386,Sandwich
Sat,8387,Scandinavian
Sat,8388,Tea
Sat,8388,Scone
Sat,8389,Tea
Sat,8389,Tiffin
Sat,8389,Brownie
Sat,8390,Scone
Sat,8390,Bread
Sat,8391,Coffee
Sat,8391,Cake
Sat,8391,Scone
Sat,8392,Bread
Sat,8393,Cake
Sat,8393,Coffee
Sat,8394,Cake
Sat,8394,Bread
Sat,8394,Tea
Sat,8395,Coffee
Sat,8395,Tea
Sat,8396,Scone
Sat,8397,Hot chocolate
Sat,8397,Coffee
Sat,8397,Cake
Sat,8398,Half slice Monster 
Sat,8399,Tea
Sat,8399,Chicken Stew
Sat,8400,Tea
Sat,8400,Cookies
Sat,8400,Cake
Sat,8401,Coffee
Sat,8401,Tea
Sat,8401,Cake
Sat,8402,Coffee
Sat,8402,Smoothies
Sat,8402,Soup
Sat,8402,Sandwich
Sat,8402,Cake
Sat,8403,Coffee
Sat,8403,Coke
Sat,8403,Salad
Sun,8404,Coffee
Sun,8405,Coffee
Sun,8406,Coffee
Sun,8406,Tiffin
Sun,8407,NONE
Sun,8407,Spanish Brunch
Sun,8407,Scone
Sun,8407,Coffee
Sun,8407,Bread
Sun,8408,Coffee
Sun,8408,Medialuna
Sun,8409,Bread
Sun,8410,Tea
Sun,8411,Bread
Sun,8412,Coffee
Sun,8412,Cake
Sun,8413,Tea
Sun,8414,Coffee
Sun,8414,Medialuna
Sun,8414,Tiffin
Sun,8415,Coffee
Sun,8415,Bread
Sun,8416,Bread
Sun,8416,Medialuna
Sun,8417,Coffee
Sun,8418,Tea
Sun,8418,Scone
Sun,8419,Hot chocolate
Sun,8419,Tea
Sun,8419,Bread
Sun,8419,Cake
Sun,8420,Bread
Sun,8420,Spanish Brunch
Sun,8421,Bread
Sun,8422,Spanish Brunch
Sun,8422,Truffles
Sun,8422,Juice
Sun,8422,Coffee
Sun,8422,Tiffin
Sun,8423,Coffee
Sun,8424,Bread
Sun,8425,Bread
Sun,8426,Farm House
Sun,8427,Coffee
Sun,8427,Scone
Sun,8428,Bread
Sun,8429,Coffee
Sun,8429,Spanish Brunch
Sun,8429,Art Tray
Sun,8430,Spanish Brunch
Sun,8430,Hot chocolate
Sun,8431,Coffee
Sun,8431,Cake
Sun,8431,Scone
Sun,8432,Tiffin
Sun,8432,Coffee
Sun,8433,Tea
Sun,8433,Cookies
Sun,8434,Coffee
Sun,8434,Bread
Sun,8435,Sandwich
Sun,8435,Muffin
Sun,8435,Bread
Sun,8435,Cookies
Sun,8436,Farm House
Sun,8437,Spanish Brunch
Sun,8437,Salad
Sun,8437,Tea
Sun,8437,Coffee
Sun,8437,Pastry
Sun,8437,Cake
Sun,8438,Smoothies
Sun,8438,Coffee
Sun,8438,Soup
Sun,8438,Salad
Sun,8439,NONE
Sun,8439,Sandwich
Sun,8439,Tea
Sun,8439,Coffee
Sun,8440,Sandwich
Sun,8441,Spanish Brunch
Sun,8441,Toast
Sun,8441,Salad
Sun,8441,NONE
Sun,8441,Baguette
Sun,8442,Sandwich
Sun,8443,Cake
Sun,8443,Bread
Sun,8443,Muffin
Sun,8444,Coffee
Sun,8444,Pastry
Sun,8445,Coffee
Sun,8445,Sandwich
Sun,8445,Chicken Stew
Sun,8446,Cake
Sun,8446,Coffee
Sun,8447,Bread
Sun,8448,Spanish Brunch
Sun,8448,Coffee
Sun,8448,Coke
Sun,8448,Bread
Sun,8448,Mineral water
Sun,8448,Soup
Sun,8449,Tea
Sun,8449,Cake
Sun,8450,Coffee
Sun,8450,Sandwich
Sun,8450,Muffin
Sun,8451,Coffee
Sun,8452,Coffee
Sun,8452,Tea
Sun,8452,Cake
Sun,8452,Scone
Sun,8453,Pastry
Sun,8453,Scone
Sun,8454,Coffee
Sun,8455,Afternoon with the baker
Mon,8456,Coffee
Mon,8457,Coffee
Mon,8458,Coffee
Mon,8458,Bread
Mon,8459,Coffee
Mon,8459,Bread
Mon,8460,Coffee
Mon,8461,Coffee
Mon,8461,Bread
Mon,8462,Coffee
Mon,8462,Pastry
Mon,8462,Bread
Mon,8462,Toast
Mon,8463,Pastry
Mon,8463,Cake
Mon,8463,Bread
Mon,8464,Coffee
Mon,8464,Muffin
Mon,8465,Baguette
Mon,8466,Coffee
Mon,8466,Bread
Mon,8467,Coffee
Mon,8467,Mineral water
Mon,8467,Cookies
Mon,8467,Toast
Mon,8468,Tea
Mon,8468,Spanish Brunch
Mon,8469,Coffee
Mon,8470,Coffee
Mon,8470,NONE
Mon,8471,Bread
Mon,8472,Coffee granules 
Mon,8473,Cake
Mon,8473,Muffin
Mon,8473,Juice
Mon,8474,Coffee
Mon,8475,Cake
Mon,8476,Juice
Mon,8476,Sandwich
Mon,8477,Coffee
Mon,8477,Pastry
Mon,8478,Coffee
Mon,8478,Muffin
Mon,8479,Truffles
Mon,8479,Sandwich
Mon,8480,Coffee
Mon,8480,Baguette
Mon,8481,Farm House
Mon,8482,Pastry
Mon,8483,Jam
Mon,8484,Sandwich
Mon,8485,Coffee
Mon,8486,Hot chocolate
Mon,8486,Coffee
Mon,8486,Brownie
Mon,8486,Muffin
Mon,8486,Bread
Mon,8487,Coffee
Mon,8487,Bread
Mon,8488,Sandwich
Mon,8488,Coffee
Mon,8489,Spanish Brunch
Mon,8489,Coffee
Mon,8490,Coffee
Mon,8490,Toast
Mon,8491,Coffee
Mon,8492,Muffin
Mon,8493,Coffee
Mon,8494,Tea
Mon,8494,Brownie
Mon,8495,Hot chocolate
Mon,8495,Tea
Mon,8495,Bread
Mon,8496,Bread
Mon,8496,Salad
Mon,8497,Salad
Mon,8497,Tea
Mon,8497,NONE
Mon,8498,Coffee
Mon,8498,Muffin
Mon,8499,Tea
Mon,8500,Farm House
Mon,8501,Tea
Mon,8501,Coffee
Mon,8501,Bread
Mon,8501,Pastry
Mon,8502,Farm House
Mon,8502,Coffee
Mon,8502,Cookies
Mon,8503,Tea
Mon,8503,Medialuna
Mon,8504,Coffee
Mon,8505,Cookies
Mon,8505,Coffee
Tue,8506,Pastry
Tue,8507,Pastry
Tue,8507,Coffee
Tue,8508,Pastry
Tue,8508,Cake
Tue,8509,Bread
Tue,8509,Scandinavian
Tue,8510,Bread
Tue,8510,Coffee
Tue,8511,Coffee
Tue,8511,Toast
Tue,8512,Coffee
Tue,8513,Coffee
Tue,8513,Pastry
Tue,8514,Coffee
Tue,8515,Cookies
Tue,8515,Cake
Tue,8515,Mineral water
Tue,8516,Coffee
Tue,8516,Toast
Tue,8517,Baguette
Tue,8518,Farm House
Tue,8519,Cake
Tue,8519,Tea
Tue,8519,Coffee
Tue,8520,Farm House
Tue,8520,Coffee
Tue,8521,Coffee
Tue,8522,Bread
Tue,8523,Coffee
Tue,8523,Muffin
Tue,8524,Christmas common
Tue,8525,Coffee
Tue,8525,Sandwich
Tue,8525,Soup
Tue,8526,Sandwich
Tue,8526,Mineral water
Tue,8527,Bread
Tue,8528,Coffee
Tue,8528,Bread
Tue,8528,Spanish Brunch
Tue,8528,Sandwich
Tue,8528,Farm House
Tue,8529,Coffee
Tue,8529,Cake
Tue,8530,Coffee
Tue,8531,Tea
Tue,8531,Soup
Tue,8532,Coffee
Tue,8532,Cookies
Tue,8533,Coffee
Tue,8533,Sandwich
Tue,8534,Coffee
Tue,8534,Bread
Tue,8535,Jam
Tue,8536,Cake
Tue,8536,Bread
Tue,8537,Sandwich
Tue,8537,Coffee
Tue,8538,Truffles
Tue,8538,NONE
Tue,8539,Coffee
Tue,8539,Truffles
Tue,8539,NONE
Tue,8540,Coffee
Tue,8540,Soup
Tue,8540,Sandwich
Tue,8541,Sandwich
Tue,8541,Coffee
Tue,8541,Tea
Tue,8542,Sandwich
Tue,8542,Coffee
Tue,8542,Tea
Tue,8544,Coffee
Tue,8544,Cookies
Tue,8545,Coffee
Tue,8545,Bread
Tue,8545,Muffin
Tue,8545,Baguette
Tue,8546,Bread
Tue,8546,Christmas common
Tue,8547,Coffee
Tue,8547,Bread
Tue,8547,Cookies
Tue,8547,Cake
Tue,8548,Coffee
Tue,8549,Bread
Tue,8550,Coffee
Tue,8550,Cake
Tue,8550,Bread
Tue,8551,Half slice Monster 
Tue,8551,Juice
Tue,8551,Cookies
Tue,8551,Coffee
Tue,8552,Coffee
Tue,8552,Bread
Tue,8553,Bread
Tue,8554,Tea
Tue,8554,Muffin
Tue,8554,Bread
Wed,8555,Baguette
Wed,8555,Farm House
Wed,8556,Coffee
Wed,8557,Cookies
Wed,8558,Coffee
Wed,8558,Bread
Wed,8558,NONE
Wed,8558,Brownie
Wed,8559,Coffee
Wed,8559,Sandwich
Wed,8560,Cherry me Dried fruit
Wed,8560,Coffee
Wed,8561,Coffee
Wed,8562,Coffee
Wed,8562,Pastry
Wed,8562,Muffin
Wed,8562,Coke
Wed,8563,Bread
Wed,8564,Coffee
Wed,8564,Scandinavian
Wed,8564,Brownie
Wed,8565,Pastry
Wed,8565,Coffee
Wed,8566,Coffee
Wed,8567,Baguette
Wed,8568,Farm House
Wed,8569,Bread
Wed,8570,Bread
Wed,8571,Toast
Wed,8571,Coffee
Wed,8572,Coffee
Wed,8572,Tea
Wed,8572,Cookies
Wed,8573,Tea
Wed,8573,Smoothies
Wed,8574,Farm House
Wed,8575,Coffee
Wed,8576,Bread
Wed,8578,Chicken Stew
Wed,8578,Juice
Wed,8579,Coffee
Wed,8579,Bread
Wed,8579,Sandwich
Wed,8580,Bread
Wed,8581,Coffee
Wed,8581,Toast
Wed,8582,Soup
Wed,8582,Cake
Wed,8582,Coffee
Wed,8583,Coffee
Wed,8583,Toast
Wed,8584,Granola
Wed,8584,Spanish Brunch
Wed,8584,Bread
Wed,8584,Mineral water
Wed,8584,Tea
Wed,8585,Bread
Wed,8586,Sandwich
Wed,8586,Coke
Wed,8587,Soup
Wed,8587,Coffee
Wed,8588,Bread
Wed,8589,Coffee
Wed,8590,Coffee
Wed,8590,Sandwich
Wed,8591,Coffee
Wed,8591,Tea
Wed,8591,Cake
Wed,8591,Bread
Wed,8592,Pastry
Wed,8592,Juice
Wed,8593,Soup
Wed,8593,Jam
Wed,8594,NONE
Wed,8594,Coffee
Wed,8594,Tea
Wed,8594,Salad
Wed,8594,Spanish Brunch
Wed,8595,Bread
Wed,8596,Pastry
Wed,8597,Bread
Wed,8597,Cake
Wed,8597,Juice
Wed,8597,Coffee
Wed,8598,Mortimer
Wed,8599,Coffee
Wed,8600,Coffee
Wed,8601,Coke
Wed,8602,Truffles
Wed,8602,Juice
Wed,8603,Coffee
Wed,8603,Tea
Wed,8603,Soup
Wed,8603,Bread
Wed,8604,Coffee
Wed,8605,Juice
Wed,8605,Tea
Wed,8605,Cookies
Wed,8605,Bread
Wed,8605,Jam
Thu,8606,Coffee
Thu,8607,Coffee
Thu,8607,Pastry
Thu,8608,Bread
Thu,8608,Pastry
Thu,8609,Coffee
Thu,8610,Coffee
Thu,8611,Bread
Thu,8612,Coffee
Thu,8613,Bread
Thu,8614,Coffee
Thu,8614,Bread
Thu,8614,Pastry
Thu,8614,NONE
Thu,8615,Cake
Thu,8616,Bread
Thu,8617,Juice
Thu,8617,Tiffin
Thu,8618,Coffee
Thu,8618,Brownie
Thu,8618,Cookies
Thu,8619,Cookies
Thu,8619,Pastry
Thu,8619,Tea
Thu,8620,Juice
Thu,8620,Bread
Thu,8621,Coffee
Thu,8621,Toast
Thu,8621,Bread
Thu,8622,Bread
Thu,8623,Juice
Thu,8623,Hot chocolate
Thu,8623,Coffee
Thu,8623,Cake
Thu,8624,Bread
Thu,8624,Brownie
Thu,8625,Pastry
Thu,8625,Coffee
Thu,8626,Bread
Thu,8626,Tiffin
Thu,8626,Brownie
Thu,8626,Farm House
Thu,8627,Bread
Thu,8627,Sandwich
Thu,8628,Bread
Thu,8629,Brownie
Thu,8630,Bread
Thu,8631,NONE
Thu,8631,Soup
Thu,8631,Sandwich
Thu,8631,Mineral water
Thu,8631,Juice
Thu,8631,Coffee
Thu,8632,Pastry
Thu,8632,Coffee
Thu,8633,Cake
Thu,8633,Chicken Stew
Thu,8633,Soup
Thu,8633,Bread
Thu,8634,Coffee
Thu,8634,Chicken Stew
Thu,8635,Spanish Brunch
Thu,8635,Chicken Stew
Thu,8635,NONE
Thu,8635,Juice
Thu,8636,Coffee
Thu,8636,Cookies
Thu,8637,Bread
Thu,8637,Sandwich
Thu,8638,Soup
Thu,8639,Argentina Night
Thu,8639,Bread
Thu,8639,Sandwich
Thu,8640,Bread
Thu,8640,Coffee
Thu,8641,Salad
Thu,8641,Truffles
Thu,8641,Coke
Thu,8641,Baguette
Thu,8642,Pastry
Thu,8642,Medialuna
Thu,8643,Tea
Thu,8643,Bread
Thu,8643,Soup
Thu,8643,Spanish Brunch
Thu,8643,Chicken Stew
Thu,8644,Sandwich
Thu,8644,Spanish Brunch
Thu,8644,Coffee
Thu,8644,Bread
Thu,8644,Juice
Thu,8644,Nomad bag
Thu,8645,Coffee
Thu,8646,Tiffin
Thu,8647,Coffee
Thu,8648,Baguette
Thu,8648,Pastry
Thu,8649,Pastry
Thu,8649,Coffee
Thu,8650,Coffee
Thu,8650,Bread
Thu,8651,Tea
Thu,8651,Brownie
Thu,8652,Coffee
Thu,8653,Cake
Thu,8654,Coffee
Thu,8655,Coffee
Thu,8655,Cake
Thu,8656,Bread
Thu,8656,Coffee
Thu,8656,Truffles
Thu,8656,Chicken Stew
Thu,8657,Farm House
Thu,8658,Bread
Thu,8659,Coffee
Thu,8660,Hot chocolate
Thu,8660,Drinking chocolate spoons 
Thu,8661,Tiffin
Thu,8661,Smoothies
Thu,8661,Coffee
Thu,8662,Mortimer
Fri,8663,Cookies
Fri,8663,Brownie
Fri,8663,Coffee
Fri,8664,Tea
Fri,8664,Coffee
Fri,8665,Coffee
Fri,8666,Coffee
Fri,8666,Medialuna
Fri,8667,Coffee
Fri,8667,Farm House
Fri,8668,Baguette
Fri,8669,Bread
Fri,8669,Pastry
Fri,8670,Coffee
Fri,8671,Tea
Fri,8671,Coffee
Fri,8672,Tiffin
Fri,8672,Coffee
Fri,8673,Tea
Fri,8673,Pastry
Fri,8674,Coffee
Fri,8675,Bread
Fri,8675,Baguette
Fri,8676,Coffee
Fri,8676,Juice
Fri,8676,NONE
Fri,8677,Spanish Brunch
Fri,8677,Bread
Fri,8678,Coffee
Fri,8679,Bread
Fri,8679,Scandinavian
Fri,8679,Pastry
Fri,8680,Coffee
Fri,8680,Cookies
Fri,8680,Scandinavian
Fri,8681,Coffee
Fri,8681,Muffin
Fri,8681,Bread
Fri,8682,Coffee
Fri,8683,Coffee
Fri,8683,Pastry
Fri,8683,Bread
Fri,8684,Coffee
Fri,8684,Tea
Fri,8685,Coffee
Fri,8685,Bread
Fri,8685,Cake
Fri,8686,Baguette
Fri,8687,Coffee
Fri,8687,Pastry
Fri,8689,Bread
Fri,8690,Coffee
Fri,8690,Brownie
Fri,8691,Bread
Fri,8691,Tiffin
Fri,8692,Bread
Fri,8693,Cookies
Fri,8693,Bread
Fri,8694,Coffee
Fri,8695,Bread
Fri,8695,Muffin
Fri,8696,Tiffin
Fri,8696,Chicken Stew
Fri,8696,Bread
Fri,8697,Bread
Fri,8697,Chicken Stew
Fri,8698,Coffee
Fri,8698,Spanish Brunch
Fri,8699,Salad
Fri,8700,Bread
Fri,8701,Coffee
Fri,8701,Sandwich
Fri,8702,Coffee
Fri,8702,Hot chocolate
Fri,8702,Toast
Fri,8702,Sandwich
Fri,8702,Soup
Fri,8702,Cake
Fri,8703,Coffee
Fri,8704,Muffin
Fri,8704,Cake
Fri,8705,Cookies
Fri,8705,Cake
Fri,8705,Coffee
Fri,8706,Coffee
Fri,8706,Truffles
Fri,8706,Soup
Fri,8706,Sandwich
Fri,8707,Spanish Brunch
Fri,8707,Bread
Fri,8708,Mineral water
Fri,8708,Truffles
Fri,8709,Jam
Fri,8710,Coffee
Fri,8710,Toast
Fri,8711,Spanish Brunch
Fri,8711,Baguette
Fri,8712,Coffee
Fri,8712,Juice
Fri,8712,Cake
Fri,8713,Brownie
Fri,8713,Coffee
Fri,8714,Tea
Fri,8714,Cake
Fri,8714,Bread
Fri,8715,Bread
Fri,8715,Eggs
Fri,8716,Tea
Fri,8716,Juice
Fri,8716,Cookies
Fri,8717,Coffee
Fri,8717,Cake
Fri,8717,Bread
Fri,8718,Coffee
Fri,8718,Cake
Fri,8719,Tiffin
Fri,8719,Truffles
Fri,8719,Coffee
Fri,8720,Tea
Fri,8720,Truffles
Sat,8721,Bread
Sat,8722,Coffee
Sat,8723,Coffee
Sat,8723,Baguette
Sat,8724,Coffee
Sat,8724,Toast
Sat,8724,NONE
Sat,8725,Juice
Sat,8725,Coffee
Sat,8725,Bread
Sat,8725,Spanish Brunch
Sat,8725,NONE
Sat,8726,Farm House
Sat,8727,Bread
Sat,8727,Cake
Sat,8727,Pastry
Sat,8728,Coffee
Sat,8729,Bread
Sat,8729,Pastry
Sat,8730,Farm House
Sat,8730,Cookies
Sat,8731,Pastry
Sat,8732,Baguette
Sat,8732,Farm House
Sat,8733,Jammie Dodgers
Sat,8733,Tea
Sat,8734,Bread
Sat,8734,Scandinavian
Sat,8735,Bread
Sat,8735,Pastry
Sat,8736,NONE
Sat,8736,Coffee
Sat,8736,Muffin
Sat,8737,Scandinavian
Sat,8737,Baguette
Sat,8737,Muffin
Sat,8737,Cake
Sat,8738,Pastry
Sat,8738,Jammie Dodgers
Sat,8738,Cookies
Sat,8739,Bread
Sat,8739,Hot chocolate
Sat,8739,NONE
Sat,8739,Drinking chocolate spoons 
Sat,8739,Muffin
Sat,8739,Pastry
Sat,8740,Scandinavian
Sat,8741,Bread
Sat,8742,Coffee
Sat,8742,Cake
Sat,8743,Bread
Sat,8744,Bread
Sat,8744,Pastry
Sat,8745,Bread
Sat,8746,Bread
Sat,8747,Coffee
Sat,8748,Spanish Brunch
Sat,8748,Coffee
Sat,8749,Coffee
Sat,8749,Juice
Sat,8749,Jammie Dodgers
Sat,8749,Cookies
Sat,8750,Muffin
Sat,8750,Pastry
Sat,8750,Bread
Sat,8751,Coffee
Sat,8752,Coffee
Sat,8752,Juice
Sat,8752,Pastry
Sat,8753,Hot chocolate
Sat,8753,Coffee
Sat,8753,Bread
Sat,8753,Scandinavian
Sat,8753,Cookies
Sat,8754,Tiffin
Sat,8754,Coffee
Sat,8754,Bread
Sat,8755,Coffee
Sat,8755,Pastry
Sat,8756,Coffee
Sat,8756,Bread
Sat,8756,Cake
Sat,8757,Farm House
Sat,8757,Coffee granules 
Sat,8758,Coffee
Sat,8758,Bread
Sat,8758,Muffin
Sat,8759,Bread
Sat,8760,Coffee
Sat,8760,Muffin
Sat,8760,Cake
Sat,8760,Pastry
Sat,8760,Spanish Brunch
Sat,8760,Smoothies
Sat,8761,Duck egg
Sat,8761,Spanish Brunch
Sat,8761,Coffee
Sat,8762,Scandinavian
Sat,8763,Cookies
Sat,8763,Muffin
Sat,8763,Pastry
Sat,8764,Muffin
Sat,8764,Juice
Sat,8764,Smoothies
Sat,8765,Bread
Sat,8765,Cake
Sat,8766,Coffee
Sat,8767,Cookies
Sat,8767,NONE
Sat,8768,Scandinavian
Sat,8768,Eggs
Sat,8769,Bread
Sat,8770,The Nomad
Sat,8771,Cake
Sat,8771,Scandinavian
Sat,8771,Coffee
Sat,8772,Bread
Sat,8772,Cake
Sat,8772,Juice
Sat,8773,Muffin
Sat,8774,Coffee
Sat,8774,Sandwich
Sat,8775,Bread
Sat,8776,Coffee
Sat,8776,Salad
Sat,8777,Juice
Sat,8778,Tea
Sat,8779,Bread
Sat,8780,Coffee
Sat,8781,Spanish Brunch
Sat,8781,Tea
Sat,8781,Juice
Sat,8781,Coffee
Sat,8782,Truffles
Sat,8782,Mineral water
Sat,8782,Soup
Sat,8783,Coke
Sat,8784,Salad
Sat,8784,Soup
Sat,8784,Smoothies
Sat,8785,Coffee
Sat,8785,Soup
Sat,8785,Spanish Brunch
Sat,8785,NONE
Sat,8786,Coffee
Sat,8786,Bread
Sat,8786,Cake
Sat,8787,Mineral water
Sat,8788,Coffee
Sat,8788,Bread
Sat,8789,Bread
Sat,8790,Coffee
Sat,8790,NONE
Sat,8790,Pastry
Sat,8791,Hot chocolate
Sat,8791,Smoothies
Sat,8791,Spanish Brunch
Sat,8792,Coffee
Sat,8792,Bread
Sat,8792,Truffles
Sat,8792,Spanish Brunch
Sat,8792,Sandwich
Sat,8792,Jammie Dodgers
Sat,8792,Cake
Sat,8793,Coke
Sat,8793,Coffee
Sat,8793,Hot chocolate
Sat,8794,Cake
Sat,8795,Spanish Brunch
Sat,8795,Coffee
Sat,8796,Bread
Sat,8797,Coffee
Sat,8798,Tea
Sat,8798,Coke
Sat,8798,Cake
Sat,8799,Bread
Sat,8799,Tea
Sat,8800,Coffee
Sat,8800,Bread
Sat,8800,Cake
Sat,8801,Bread
Sat,8802,Coffee
Sat,8802,Salad
Sat,8802,Extra Salami or Feta
Sat,8803,Coffee
Sat,8803,Sandwich
Sat,8804,Sandwich
Sat,8805,Hot chocolate
Sat,8805,Coffee
Sat,8805,Muffin
Sat,8806,Bread
Sat,8807,Coffee
Sat,8807,Salad
Sat,8808,Coffee
Sat,8808,Salad
Sat,8809,Sandwich
Sat,8809,Bread
Sat,8809,Coffee
Sat,8810,Hot chocolate
Sat,8810,Cake
Sat,8811,Coffee
Sat,8811,Smoothies
Sat,8811,Cake
Sat,8811,Bread
Sat,8812,Bread
Sat,8813,Cake
Sat,8813,Half slice Monster 
Sat,8814,Coffee
Sat,8814,Juice
Sat,8814,Spanish Brunch
Sat,8814,Chicken Stew
Sat,8814,The Nomad
Sat,8814,Coke
Sat,8815,Tea
Sat,8816,Coffee
Sat,8816,Cake
Sat,8817,Coffee
Sat,8817,Tea
Sat,8818,Truffles
Sat,8819,Coffee
Sat,8819,Cake
Sat,8819,Muffin
Sat,8820,NONE
Sat,8820,Bread
Sat,8821,Bread
Sat,8822,Bread
Sat,8822,Cookies
Sat,8822,Jammie Dodgers
Sat,8823,Mineral water
Sat,8824,Hot chocolate
Sat,8824,Tea
Sat,8824,Truffles
Sat,8824,Cake
Sat,8824,Muffin
Sat,8825,Bread
Sat,8825,Coffee
Sat,8825,Juice
Sat,8825,Cake
Sat,8826,Mortimer
Sat,8826,Coffee granules 
Sun,8827,Medialuna
Sun,8827,Bread
Sun,8828,Bread
Sun,8828,Jam
Sun,8829,Coffee
Sun,8829,Medialuna
Sun,8830,Coffee
Sun,8830,Medialuna
Sun,8831,Medialuna
Sun,8831,Coffee
Sun,8832,Pastry
Sun,8833,Medialuna
Sun,8833,Coffee
Sun,8834,Coffee
Sun,8834,Sandwich
Sun,8834,Medialuna
Sun,8835,Medialuna
Sun,8835,Bread
Sun,8835,Cake
Sun,8835,Muffin
Sun,8835,NONE
Sun,8835,Granola
Sun,8835,Sandwich
Sun,8835,Coffee
Sun,8835,Hot chocolate
Sun,8835,Tea
Sun,8836,Muffin
Sun,8837,Jam
Sun,8837,Bread
Sun,8838,Coffee
Sun,8839,Bread
Sun,8839,Cake
Sun,8839,Spanish Brunch
Sun,8840,Spanish Brunch
Sun,8840,Juice
Sun,8840,Coffee
Sun,8841,Bread
Sun,8842,Bread
Sun,8843,Pastry
Sun,8844,Coffee
Sun,8845,Coffee
Sun,8845,Bread
Sun,8845,Pastry
Sun,8846,Muffin
Sun,8846,Cake
Sun,8846,Coffee
Sun,8846,Tea
Sun,8847,Bread
Sun,8847,Baguette
Sun,8848,Coffee
Sun,8848,Spanish Brunch
Sun,8848,Extra Salami or Feta
Sun,8848,Toast
Sun,8849,Coffee
Sun,8849,Cake
Sun,8850,Bread
Sun,8851,Coffee
Sun,8851,Sandwich
Sun,8851,Pastry
Sun,8852,Bread
Sun,8853,Coffee
Sun,8854,Coffee
Sun,8855,Baguette
Sun,8856,Smoothies
Sun,8856,Bread
Sun,8857,Bread
Sun,8858,Bread
Sun,8859,NONE
Sun,8859,Spanish Brunch
Sun,8859,Juice
Sun,8859,Coffee
Sun,8859,Medialuna
Sun,8859,Cake
Sun,8860,Truffles
Sun,8860,Toast
Sun,8861,Spanish Brunch
Sun,8861,Tea
Sun,8861,Coffee
Sun,8862,Bread
Sun,8863,Coffee
Sun,8863,Juice
Sun,8863,Brownie
Sun,8864,Baguette
Sun,8865,Bread
Sun,8866,Bread
Sun,8867,Smoothies
Sun,8868,Coffee
Sun,8868,Coke
Sun,8868,Bread
Sun,8868,Cake
Sun,8868,Soup
Sun,8869,Coffee
Sun,8869,Smoothies
Sun,8869,Bread
Sun,8869,Cake
Sun,8870,Tea
Sun,8870,Sandwich
Sun,8871,Sandwich
Sun,8871,Coke
Sun,8871,Juice
Sun,8871,Mineral water
Sun,8872,Bread
Sun,8873,Baguette
Sun,8874,Tea
Sun,8874,Scone
Sun,8874,Medialuna
Sun,8875,Coffee
Sun,8876,Coffee
Sun,8876,Jammie Dodgers
Sun,8876,Brownie
Sun,8876,Hot chocolate
Sun,8877,Brownie
Sun,8878,Coffee
Sun,8878,Brownie
Sun,8878,Cake
Sun,8879,Brownie
Sun,8879,Bread
Sun,8879,Tea
Sun,8880,Coffee
Sun,8880,Sandwich
Sun,8881,Sandwich
Sun,8881,Coke
Sun,8881,Juice
Sun,8882,Coffee
Sun,8882,Tea
Sun,8882,Brownie
Sun,8882,Sandwich
Sun,8882,Bread
Sun,8883,Cake
Sun,8884,Muffin
Sun,8885,Coffee
Sun,8885,Cake
Sun,8886,Smoothies
Sun,8886,Sandwich
Sun,8887,Coffee
Sun,8887,Brownie
Sun,8887,Cake
Sun,8887,Tea
Sun,8888,Vegan Feast
Sun,8888,Hot chocolate
Sun,8888,Coffee
Sun,8888,Brownie
Sun,8888,Bread
Sun,8888,Cookies
Sun,8889,Sandwich
Sun,8889,Bread
Sun,8889,Juice
Mon,8890,Bakewell
Mon,8890,Coffee
Mon,8891,Coffee
